company_name,industry,company_size,annual_revenue,num_employees,lead_source,past_interactions,converted,created_at
Melton Ltd,finance,1537,997275383,1620,trade_show,2,1,2025-03-10 22:26:23.039471
"Thompson, Lopez and Ford",technology,9623,975941463,11733,cold_call,0,1,2025-01-22 21:29:14.521503
"Patterson, Tran and Montgomery",logistics,5011,953780609,4871,trade_show,3,1,2024-10-21 15:06:10.181910
"Cruz, Gonzalez and Miller",finance,7444,798269817,5785,email,2,1,2025-02-08 03:06:50.929157
"Kelly, Brown and Mendez",retail,5467,893973412,6687,email,1,1,2025-01-08 03:29:23.810903
Smith-Phillips,finance,5857,421542525,5116,web,1,1,2024-09-26 07:02:00.630865
Roy and Sons,retail,4116,752226407,3477,trade_show,1,1,2024-06-03 08:11:44.065854
"Walker, Snyder and Cole",manufacturing,4504,699254398,3805,referral,4,1,2024-11-24 09:21:16.732369
Juarez-Hart,retail,993,857063495,1158,cold_call,1,1,2024-05-28 11:17:01.862649
Durham-Blanchard,logistics,498,584756913,419,trade_show,5,1,2024-12-05 23:26:51.615321
Moore-Taylor,finance,7932,476600726,7858,cold_call,3,1,2024-05-21 11:14:42.718599
Jones-Davis,retail,1006,203262445,883,email,4,1,2024-04-30 16:12:44.651585
Lawson Group,retail,9462,324907378,11693,web,3,1,2024-06-21 00:16:07.053309
Morales-Duncan,finance,5338,616569793,3767,cold_call,3,1,2024-08-18 04:28:30.558969
Delgado Inc,logistics,5540,244746532,4647,web,0,1,2024-05-22 08:08:31.725297
"Murphy, Johnson and Graves",technology,4266,521197470,4192,referral,0,1,2024-10-31 08:56:07.788286
"Baxter, Craig and Mathews",manufacturing,8682,220169199,7027,email,4,1,2024-06-06 08:52:01.404401
"Smith, Ryan and Frey",retail,1442,754392113,1138,trade_show,2,1,2024-09-08 17:01:15.822374
Combs-Rich,finance,8102,978873601,8411,web,5,1,2025-02-17 13:08:36.951673
Norris and Sons,finance,8069,357393853,10112,referral,5,1,2024-08-20 10:05:58.366674
"Carpenter, Yoder and Lamb",logistics,3700,723021540,4068,web,2,1,2025-01-24 17:50:44.625332
Thomas-Harris,logistics,8939,616419596,6360,email,3,1,2024-06-05 18:32:58.310991
Moore-Bailey,manufacturing,8464,687830430,6237,cold_call,0,1,2024-12-02 19:29:55.181238
Reese-Rivera,retail,146,628326198,175,referral,0,1,2024-10-07 01:57:55.768255
Johnson-Lewis,manufacturing,4176,76191499,5061,email,4,1,2024-09-12 08:06:45.281150
Hardy-Hahn,technology,5035,100256684,5509,cold_call,1,1,2024-09-08 18:23:09.112217
Williamson and Sons,logistics,7535,646458074,6710,referral,1,1,2024-12-08 12:30:18.983613
Sexton and Sons,technology,8585,300110800,8460,cold_call,0,1,2025-02-28 17:52:26.723600
Scott-Trujillo,logistics,3164,781077396,3960,web,0,1,2024-07-22 08:00:53.089236
"Nelson, Moore and Gardner",technology,5337,911692586,4140,web,1,1,2024-05-20 23:45:46.484083
"Mccoy, Vargas and Price",retail,7167,776117650,6975,email,1,1,2024-09-03 23:51:11.448458
Hamilton-Krause,finance,6029,501767383,6360,cold_call,2,1,2024-05-18 21:13:30.590650
Welch Inc,logistics,8723,347937257,7269,email,1,1,2024-07-10 00:55:54.375522
"Jackson, Kennedy and Lewis",finance,8368,276923919,7660,cold_call,0,1,2024-11-07 08:21:29.383150
"Payne, Lee and Cooper",technology,8529,324883483,9507,web,5,1,2024-06-09 04:43:58.319412
Williams-Solis,finance,9568,144482220,11391,trade_show,6,1,2024-04-14 19:37:10.685868
Lynch Group,technology,6251,207095376,5162,web,3,1,2024-12-02 12:10:31.565637
Holland Inc,logistics,5010,998521097,6409,email,0,1,2024-11-11 23:41:34.734074
Burke-Wallace,logistics,9346,141220222,7280,cold_call,2,1,2025-01-25 15:43:42.219369
Anderson-Hanson,technology,9387,104269774,10765,cold_call,2,1,2025-02-23 06:47:34.428254
"Ford, Cohen and Holland",finance,7244,412505303,6194,web,3,1,2025-03-10 23:46:49.710449
Diaz-Hester,manufacturing,5299,690192988,6334,web,0,1,2024-12-14 04:11:11.215466
"Park, Cummings and Thornton",retail,863,385130335,1068,web,3,1,2024-11-06 05:54:34.584552
Davis Group,retail,8227,890507912,7931,email,1,1,2025-03-01 14:33:25.307259
Johnson-Clarke,retail,7587,60080602,6809,email,3,1,2024-12-26 09:14:56.532632
Ramos PLC,finance,7174,906947093,5384,email,2,1,2024-05-14 17:24:54.605367
"Jones, Harris and Contreras",manufacturing,2178,640053045,2247,cold_call,4,1,2025-03-24 22:49:31.321672
"Donovan, Burgess and Flores",manufacturing,5445,824645253,4668,email,0,1,2024-07-03 17:43:30.903895
Arnold-Munoz,manufacturing,9886,1864768,12160,web,2,1,2025-01-27 05:26:55.233910
"Terry, Sims and Roberts",technology,4909,659486786,4275,web,0,1,2024-09-15 00:52:28.662567
"Solis, Washington and Compton",technology,837,791532351,724,referral,1,1,2024-10-17 09:59:41.278890
Morris-Flores,logistics,8896,753488751,10717,email,1,1,2025-01-18 06:39:57.363769
Graves Ltd,logistics,297,81118292,272,referral,3,1,2025-02-14 04:42:22.870375
Sullivan Ltd,manufacturing,4267,380695398,5522,web,4,1,2024-06-26 14:43:46.501116
"Sanchez, Roberts and Davis",logistics,2815,716366914,2416,referral,2,1,2024-08-08 10:40:32.663994
Malone LLC,retail,9939,258076695,11061,trade_show,1,1,2024-07-31 01:52:35.512608
"Bowers, Snyder and Jones",logistics,988,791158835,829,email,1,1,2024-08-04 00:59:31.429190
"Moore, Young and Gomez",retail,1753,860208000,1437,web,4,1,2025-01-23 03:13:01.594222
Nguyen-Moore,technology,1136,110229074,1015,cold_call,2,1,2024-11-10 00:58:39.062957
Coffey LLC,manufacturing,4915,627773376,5005,web,0,1,2024-06-16 10:04:45.417861
Watson-Robbins,finance,4672,640635996,3789,email,2,1,2024-05-14 12:28:07.705210
Sanchez-Ryan,manufacturing,4865,520155928,3537,referral,2,1,2024-05-17 21:21:44.127910
Long-Collins,logistics,5487,486442272,4411,cold_call,2,1,2025-02-07 15:57:33.104078
Gardner-Neal,finance,5415,931546205,5111,cold_call,4,1,2025-01-23 05:37:43.284081
Gonzalez Ltd,logistics,4115,301562218,3096,web,2,1,2025-03-15 12:23:22.276502
"Wilkerson, Moss and Daniel",technology,1990,949701846,1456,referral,3,1,2024-04-16 01:52:26.630596
Green-Ball,logistics,1296,876123572,1414,email,5,1,2024-05-30 20:37:07.496680
Stephenson-Jackson,logistics,5428,117232134,6479,email,1,1,2024-10-06 07:12:14.332617
"Gilbert, Flores and Dudley",finance,9563,742340376,8414,referral,1,1,2024-04-26 23:47:06.888182
"Harrell, Smith and Beasley",retail,2261,952606894,2928,cold_call,1,1,2024-04-08 04:11:19.244055
"Davis, Brown and Guerra",technology,4935,617396684,4952,referral,4,1,2024-03-30 02:10:16.188424
Terry-Clark,retail,3609,535906654,4349,web,1,1,2025-01-25 20:58:23.242874
"Hansen, Glenn and Flores",manufacturing,5622,152534020,6363,referral,2,1,2025-02-21 12:23:54.465075
"Tapia, Webster and Carey",manufacturing,1643,870131719,1385,referral,5,1,2025-01-05 01:59:28.545545
Benson Inc,finance,107,852087460,104,trade_show,2,1,2024-10-30 18:26:52.650183
Lewis PLC,retail,7655,653014808,7671,trade_show,2,1,2025-02-06 15:09:51.067250
"Cortez, Estrada and Evans",manufacturing,1978,554640377,2525,cold_call,2,1,2025-02-19 10:03:09.315364
"Jackson, Sampson and Ellis",finance,9639,77351495,7227,trade_show,1,1,2024-10-03 18:21:13.905575
"Moore, Solis and Mills",manufacturing,6040,903287386,7834,web,4,1,2024-06-09 15:08:29.572877
Miller LLC,retail,3117,683331697,3339,email,3,1,2024-04-05 02:53:32.840169
"Henderson, Morris and Thompson",manufacturing,2385,220950434,2485,trade_show,2,1,2024-11-30 06:06:29.360559
Trujillo and Sons,finance,531,543083762,418,trade_show,2,1,2025-01-19 21:07:49.048328
Lara-Bennett,finance,8591,786340132,8216,cold_call,2,1,2024-06-26 01:52:21.605431
King Group,retail,1989,190508608,2312,email,4,1,2025-03-20 11:48:53.487563
"Richardson, Bailey and Smith",finance,4955,71790383,4282,web,2,1,2024-08-09 14:43:41.876918
Patrick-Colon,manufacturing,2108,314461964,1640,email,2,1,2024-10-13 13:20:25.404214
Reed-Shepard,retail,5999,257237984,6611,web,0,1,2025-02-10 11:45:57.303108
"Mason, Aguirre and Mcdonald",retail,8863,729397254,8382,web,5,1,2024-07-20 18:27:14.126745
Smith-Miller,retail,3522,236627542,3477,trade_show,1,1,2024-06-16 10:06:33.973596
Mckenzie LLC,technology,537,926134525,418,cold_call,2,1,2024-06-08 04:07:13.628780
"Howard, Martinez and Nixon",retail,6742,315079034,8483,web,2,1,2024-05-13 19:38:09.307942
"Ford, Rowe and Goodwin",retail,4231,570275392,5186,email,1,1,2025-03-16 06:19:55.453766
Collins Inc,technology,3153,92711287,2941,cold_call,5,1,2024-04-16 00:13:28.404422
Collins Inc,retail,6609,419166630,6117,email,1,1,2024-11-19 19:48:55.079093
"Young, Keller and Roth",retail,3329,218856425,2587,cold_call,0,1,2024-11-17 01:30:25.163143
Hurley PLC,logistics,6947,63573588,5665,trade_show,3,1,2024-11-21 20:43:38.280750
Riley Inc,retail,5739,775485924,5588,referral,1,1,2024-10-28 06:36:44.751605
"Hanson, Lin and Mills",retail,5244,907204108,6137,trade_show,3,1,2024-10-03 16:11:23.472286
Coleman Inc,finance,1309,978540702,1534,referral,1,1,2024-10-20 15:36:26.203158
"Garcia, Gilbert and Osborne",logistics,3467,653780005,4412,email,1,1,2024-03-30 04:13:35.963246
"Burke, Perry and Wright",manufacturing,2166,21147671,2669,web,4,1,2024-05-06 14:08:56.309899
"Swanson, Cross and Russell",finance,121,847125606,96,referral,1,1,2025-01-24 00:05:40.936836
"Anderson, Cook and Hubbard",finance,4299,490548949,5374,cold_call,2,1,2024-05-02 19:14:02.635336
Rojas Ltd,manufacturing,5828,233826983,5291,referral,5,1,2025-03-08 09:11:54.975797
Ball-Garcia,manufacturing,3443,604876707,2933,web,3,1,2024-05-25 04:01:58.625933
Berry-Peterson,retail,727,440619747,556,cold_call,1,1,2024-05-11 13:07:45.583923
Nelson and Sons,logistics,1091,456286486,820,referral,4,1,2024-11-22 22:56:23.027469
"Marshall, Hunter and Shea",retail,3433,309822233,3946,email,2,1,2024-06-02 02:25:46.885664
Torres-Scott,logistics,1210,871818109,1334,trade_show,2,1,2025-02-23 07:36:13.068371
Turner-Miller,technology,865,742899127,627,email,3,1,2024-07-24 21:26:03.430268
Walsh Ltd,retail,3317,9198986,2653,email,0,1,2024-04-29 23:42:37.581002
"Lozano, Miller and Evans",retail,1247,201540176,1386,referral,0,1,2024-10-18 14:29:16.011456
Becker-Guerrero,finance,3736,889266369,3664,trade_show,4,1,2024-08-14 14:12:49.992236
Aguilar and Sons,manufacturing,64,366634577,47,email,3,1,2025-02-05 21:00:37.109607
"Frazier, Smith and Medina",logistics,4137,407013258,3610,cold_call,1,1,2024-05-02 01:53:15.296172
Bird LLC,finance,2270,581042896,1589,web,3,1,2024-08-09 08:33:32.023827
"Myers, Carlson and Phillips",retail,5473,776743791,4693,referral,2,1,2024-04-27 16:22:35.198894
Serrano-Bridges,retail,386,320543547,481,web,3,1,2024-11-28 04:27:58.890452
Peterson and Sons,logistics,9008,531812435,7123,trade_show,1,1,2024-12-08 03:58:57.916100
Hudson-Mendez,retail,118,883681453,90,web,1,1,2025-02-12 20:22:17.768312
"Fox, Brown and Stewart",retail,1067,554884936,1346,referral,1,1,2024-09-01 16:30:20.326283
"Wolfe, Lee and Watts",retail,9129,607950025,9062,web,2,1,2024-09-11 07:51:42.419281
Curtis-Porter,manufacturing,7160,743320792,8678,referral,1,1,2024-05-11 00:04:27.918298
Watson-Bailey,logistics,6933,44615307,5122,web,1,1,2024-10-19 02:18:06.673022
"Martin, Harvey and Bennett",manufacturing,2586,271415031,2879,referral,5,1,2024-06-15 16:40:57.436249
Carr LLC,manufacturing,4054,294401796,4836,email,3,1,2025-02-22 06:00:54.375014
Wright LLC,manufacturing,6755,896418602,8201,trade_show,0,1,2025-01-30 03:09:26.390096
Finley-Smith,technology,8931,518710979,11238,referral,0,1,2024-05-28 02:03:40.379741
Garcia-Rodriguez,logistics,5955,398394308,7311,cold_call,1,1,2024-10-20 01:17:41.445965
Garza Group,manufacturing,1541,239255303,1451,cold_call,1,1,2024-07-09 19:16:21.661001
Smith-Robinson,retail,9725,915956010,10941,web,4,1,2025-02-26 20:07:18.839824
"Hill, Morales and Huff",finance,292,253810549,327,referral,2,1,2024-08-06 01:27:57.431059
"Crawford, Garcia and Patel",retail,2474,992838902,3194,web,3,1,2024-04-16 13:49:13.189773
"Bradley, Daniels and Woods",retail,9616,396696209,11673,referral,5,1,2024-09-18 08:44:38.634017
Becker-Zimmerman,logistics,1055,185574895,803,trade_show,2,1,2025-02-08 15:59:03.494117
Ruiz Inc,finance,5820,620800454,7056,trade_show,3,1,2024-05-24 19:20:45.686186
Smith Ltd,manufacturing,5799,514431274,5004,cold_call,3,1,2024-10-05 10:18:01.844999
Hill Group,technology,4458,607024868,5369,web,2,1,2024-12-21 02:59:11.354434
Jacobs LLC,finance,9223,833292025,11936,cold_call,2,1,2024-11-06 20:28:49.120561
"Davis, Payne and Maxwell",manufacturing,8206,70852044,7029,cold_call,4,1,2025-03-14 12:03:29.017094
Gibson LLC,finance,9381,601324902,7921,referral,2,1,2024-11-26 17:14:45.182517
"Tucker, Gibson and Smith",logistics,3527,820572094,2589,web,4,1,2025-01-24 07:07:03.827440
Rogers LLC,manufacturing,3580,255663374,4457,email,3,1,2025-03-17 14:05:02.564963
Williams-Robinson,finance,2433,792069443,2376,cold_call,4,1,2024-08-30 13:05:51.117975
"Gregory, Wright and Weber",technology,1488,740747923,1074,web,1,1,2024-11-22 09:20:58.509358
Pierce Group,manufacturing,2302,478206383,2187,referral,4,1,2024-11-20 20:17:59.374894
Fitzpatrick Inc,finance,8886,438994447,8479,email,4,1,2025-02-04 14:45:32.443665
"Bowers, Roth and Williams",logistics,6944,941415939,7598,trade_show,2,1,2024-12-21 04:47:37.021780
Delacruz-Blackwell,logistics,339,305412832,240,email,1,1,2024-11-24 18:25:23.387818
Mullen Group,manufacturing,9974,48393978,11028,web,1,1,2024-04-29 19:38:06.691348
Peterson PLC,logistics,4927,365827680,4727,email,0,1,2024-09-30 19:45:26.672775
Watson-Floyd,retail,4047,595190465,3116,email,1,1,2024-06-09 06:15:33.842795
"Thornton, Carter and Allen",finance,407,271271805,387,referral,1,1,2024-05-10 22:19:49.728853
Morrison-Nelson,finance,784,736298995,888,email,2,1,2025-02-01 22:59:28.923101
"Delgado, Martinez and Meyer",logistics,2561,768263949,2933,cold_call,1,1,2024-05-04 20:03:55.363487
"Mcclure, Brown and Brown",logistics,9559,66911308,9762,referral,2,1,2024-10-15 18:34:21.823665
"Lawrence, Morrison and Clark",retail,1998,573515580,1429,cold_call,2,1,2025-02-22 18:09:52.137241
Rogers PLC,retail,3075,576982873,3122,web,2,1,2025-03-12 21:54:10.996247
"Jones, Black and Smith",retail,9543,951244286,7847,referral,4,1,2025-03-10 08:45:03.416591
Kelly-Edwards,manufacturing,6033,693727713,7533,cold_call,7,1,2024-12-14 04:10:45.808261
Williams LLC,technology,5111,11126447,4966,referral,5,1,2024-09-12 15:52:55.383838
"Becker, Campbell and Mckinney",retail,4299,631133160,4444,email,3,1,2024-09-14 16:29:21.708662
"Fowler, Newman and Garcia",logistics,814,380954123,980,referral,5,1,2024-07-29 02:10:02.617486
"Pollard, Cabrera and Lamb",retail,7466,601200379,9129,trade_show,3,1,2024-09-03 16:47:26.608208
Giles-Wilson,retail,7655,259004183,9819,email,3,1,2024-11-03 00:06:14.087508
"Craig, White and Wilson",logistics,9358,200897302,7023,cold_call,2,1,2024-04-28 02:59:18.384667
Wilson Group,finance,77,291222918,89,web,2,1,2025-02-04 04:14:12.022341
Hays-Gonzalez,finance,3949,327909785,3258,referral,3,1,2024-07-09 05:14:49.918128
Leach LLC,retail,9568,98955513,10130,web,2,1,2024-04-18 23:40:47.461376
"Wheeler, Jones and Davis",retail,805,987678557,690,trade_show,1,1,2024-11-24 08:50:06.308877
Jones Group,finance,9422,24915195,7310,web,3,1,2025-01-23 13:51:49.265990
Cordova Ltd,logistics,1163,757866919,1476,trade_show,0,1,2024-10-18 15:09:31.570682
Jones Inc,logistics,245,500626759,280,email,1,1,2025-02-24 05:44:14.699183
Phillips Group,manufacturing,2221,192723473,2489,referral,1,1,2024-09-04 17:38:10.807841
Kaufman and Sons,logistics,975,894267041,1220,referral,3,1,2024-06-25 23:55:06.108274
"Smith, Jordan and Jimenez",technology,6828,62184882,8303,web,1,1,2025-02-15 12:03:44.083071
Martinez-Padilla,technology,4786,412644197,4499,trade_show,3,1,2024-09-07 23:30:38.935757
Carr PLC,technology,2886,383795880,3047,trade_show,1,1,2024-04-05 22:42:24.591933
Yang-Kelly,retail,1296,466282511,1450,web,1,1,2025-03-14 23:27:06.356392
Walker-Smith,logistics,6875,772292941,6850,cold_call,0,1,2024-11-12 08:53:15.307080
"Henry, White and Reyes",retail,7799,806894918,5676,email,3,1,2024-06-03 18:04:35.748277
Cooley Ltd,logistics,1575,881283788,1152,referral,2,1,2024-10-05 15:22:07.468102
Turner PLC,retail,7355,851035143,8911,cold_call,2,1,2024-10-18 02:59:54.299556
Benson Inc,retail,9843,168076936,12539,email,0,1,2024-10-10 03:50:03.475060
Sweeney and Sons,logistics,9419,234979241,10862,web,0,1,2024-08-01 01:08:50.886991
Alvarez-Fuentes,manufacturing,459,430184669,527,referral,1,1,2024-04-26 08:39:54.195414
Short Ltd,manufacturing,438,764640734,492,trade_show,3,1,2024-10-08 09:45:53.642970
Young LLC,retail,7541,816135684,9187,cold_call,1,1,2025-03-08 12:11:50.208606
"Fisher, Huynh and Martin",manufacturing,1764,978969072,1925,trade_show,1,1,2024-04-12 22:21:21.681090
Dickson-Harrison,retail,7068,167751608,7724,email,3,1,2025-03-04 20:52:32.237057
"Costa, Sanchez and Sutton",finance,4012,688753648,4891,referral,1,1,2024-10-24 06:32:30.690674
"Campbell, Osborne and Thompson",logistics,8663,883903863,11164,web,2,1,2024-12-13 18:26:27.931617
Scott Group,retail,6698,611795498,6867,referral,1,1,2024-04-19 22:36:24.561481
Stark-Beard,logistics,4105,821023059,3914,web,1,1,2025-02-20 09:09:13.224188
Martinez LLC,retail,5782,835218497,4125,trade_show,2,1,2024-05-07 01:23:28.587655
Ray PLC,logistics,250,150441636,324,email,1,1,2025-01-25 17:26:34.521161
"Wolfe, Lopez and Morrow",finance,4439,14965333,5148,cold_call,2,1,2024-06-27 13:20:43.070502
"Robinson, Garza and Knox",retail,6262,884400114,5796,cold_call,1,1,2024-05-31 02:12:32.938005
"Reynolds, Garcia and Simpson",retail,9254,777587262,9423,trade_show,1,1,2024-12-19 19:27:17.351228
"Willis, James and Webb",retail,4705,929040801,5044,web,1,1,2024-07-01 02:20:01.999212
Atkins Group,technology,5512,581384959,6927,cold_call,2,1,2024-09-23 10:29:12.833664
"Grant, Lyons and Williams",retail,9665,533154951,8151,referral,1,1,2024-10-31 13:24:36.659080
"Acosta, Vasquez and Marquez",retail,6398,527548605,5428,trade_show,1,1,2024-05-08 04:45:21.417381
Williams and Sons,finance,8289,997674137,10272,referral,1,1,2024-10-17 15:46:11.620274
"Rojas, Mcintyre and Ingram",finance,9885,542792828,10170,cold_call,1,1,2024-12-01 21:35:46.545004
Young Inc,logistics,979,413688215,1242,trade_show,2,1,2024-09-13 01:08:01.563351
Villegas Inc,manufacturing,5200,113780474,5438,email,2,1,2024-10-18 13:15:34.444781
Brown and Sons,manufacturing,9859,627815377,10428,trade_show,0,1,2024-10-08 13:11:47.065076
Rangel PLC,retail,6302,239865368,5872,trade_show,2,1,2024-12-17 07:45:16.747718
Howell-Arnold,technology,335,648045734,402,referral,1,1,2025-01-03 21:15:12.462274
Allen-Ritter,finance,7478,576075754,8604,referral,0,1,2025-01-30 04:02:11.050387
Merritt PLC,technology,659,277207352,501,referral,1,1,2024-06-19 09:03:38.051480
Sharp Ltd,logistics,418,997586045,302,cold_call,0,1,2024-11-02 17:26:56.140354
Schroeder and Sons,manufacturing,612,671274315,651,referral,1,1,2024-07-22 07:20:00.090213
Myers-Simmons,technology,9789,783305436,12609,trade_show,2,1,2024-09-10 02:33:48.026689
Osborne Ltd,retail,4143,314810483,5074,trade_show,2,1,2024-10-01 10:06:56.831439
Parrish LLC,manufacturing,9684,385580310,10775,trade_show,1,1,2024-12-17 05:07:40.080232
Bennett-Harrison,retail,2571,732357157,2603,email,5,1,2024-08-27 12:53:53.268937
Powers PLC,technology,1621,838852546,2022,trade_show,1,1,2024-07-14 16:35:54.230335
Castro LLC,technology,2527,729904467,2259,cold_call,0,1,2024-08-27 21:13:01.439640
"Johnson, Anthony and Conley",finance,664,787645274,773,web,4,1,2024-06-01 22:52:13.762811
Hopkins-Martinez,finance,8421,876639202,8274,web,3,1,2024-07-26 02:25:02.121422
Riley and Sons,logistics,5921,386872994,7080,trade_show,2,1,2024-06-03 00:38:54.346467
"Hines, Wagner and Jones",retail,9630,855448878,7608,trade_show,1,1,2024-07-21 08:18:41.424503
Matthews-Hardin,retail,884,782811741,949,cold_call,1,1,2024-06-28 04:28:13.891966
"Donovan, Robles and White",manufacturing,3080,378991162,2373,cold_call,3,1,2025-01-05 05:16:03.322618
Thompson PLC,finance,3053,446664494,2809,referral,0,1,2024-10-22 16:42:46.616012
